Id	EnName	Description	Length	DateTime
52000	TYCHE		5	2024-12-23 23:50:00.0000000
52001	TYCHO		5	2024-12-23 23:50:00.0000000
52002	TYE		3	2024-12-23 23:50:00.0000000
52003	TYKEE		5	2024-12-23 23:50:00.0000000
52004	TYMOSHENKO		10	2024-12-23 23:50:00.0000000
52005	TYNER		5	2024-12-23 23:50:00.0000000
52006	TYNESIDE		8	2024-12-23 23:50:00.0000000
52007	TYPEWRITERS		11	2024-12-23 23:50:00.0000000
52008	TYPHOID		7	2024-12-23 23:50:00.0000000
52009	TYPHOON		7	2024-12-23 23:50:00.0000000
52010	TYRANNICAL		10	2024-12-23 23:50:00.0000000
52011	TYRE		4	2024-12-23 23:50:00.0000000
52012	TYRES		5	2024-12-23 23:50:00.0000000
52013	TYRONE		6	2024-12-23 23:50:00.0000000
52014	TYRRHENIAN		10	2024-12-23 23:50:00.0000000
52015	TYS		3	2024-12-23 23:50:00.0000000
52016	TYSON		5	2024-12-23 23:50:00.0000000
52017	UAE		3	2024-12-23 23:50:00.0000000
52018	UAVS		4	2024-12-23 23:50:00.0000000
52019	UAW		3	2024-12-23 23:50:00.0000000
52020	UBAYDI		6	2024-12-23 23:50:00.0000000
52021	UBER		4	2024-12-23 23:50:00.0000000
52022	UBERCURMUDGEON		14	2024-12-23 23:50:00.0000000
52023	UBERS		5	2024-12-23 23:50:00.0000000
52024	UBERTI		6	2024-12-23 23:50:00.0000000
52025	UBIQUITY		8	2024-12-23 23:50:00.0000000
52026	UBUD		4	2024-12-23 23:50:00.0000000
52027	UCONN		5	2024-12-23 23:50:00.0000000
52028	UDEH		4	2024-12-23 23:50:00.0000000
52029	UDRESSIER		9	2024-12-23 23:50:00.0000000
52030	UELI		4	2024-12-23 23:50:00.0000000
52031	UFC		3	2024-12-23 23:50:00.0000000
52032	UFO		3	2024-12-23 23:50:00.0000000
52033	UFOLOGIST		9	2024-12-23 23:50:00.0000000
52034	UFOLOGISTS		10	2024-12-23 23:50:00.0000000
52035	UGANDA		6	2024-12-23 23:50:00.0000000
52036	UGANDAN		7	2024-12-23 23:50:00.0000000
52037	UGANDANS		8	2024-12-23 23:50:00.0000000
52038	UHI		3	2024-12-23 23:50:00.0000000
52039	UIGHUR		6	2024-12-23 23:50:00.0000000
52040	UIGHURS		7	2024-12-23 23:50:00.0000000
52041	UK		2	2024-12-23 23:50:00.0000000
52042	UKA		3	2024-12-23 23:50:00.0000000
52043	UKHAYYAD		8	2024-12-23 23:50:00.0000000
52044	UKIP		4	2024-12-23 23:50:00.0000000
52045	UKRAINE		7	2024-12-23 23:50:00.0000000
52046	UKRAINES		8	2024-12-23 23:50:00.0000000
52047	UKRAINIAN		9	2024-12-23 23:50:00.0000000
52048	UKRAINIANS		10	2024-12-23 23:50:00.0000000
52049	UKS		3	2024-12-23 23:50:00.0000000
52050	UL		2	2024-12-23 23:50:00.0000000
52051	ULAN		4	2024-12-23 23:50:00.0000000
52052	ULM		3	2024-12-23 23:50:00.0000000
52053	ULRIC		5	2024-12-23 23:50:00.0000000
52054	ULTRARUNNERS		12	2024-12-23 23:50:00.0000000
52055	ULURU		5	2024-12-23 23:50:00.0000000
52056	ULVEN		5	2024-12-23 23:50:00.0000000
52057	ULVENS		6	2024-12-23 23:50:00.0000000
52058	UM		2	2024-12-23 23:50:00.0000000
52059	UMAR		4	2024-12-23 23:50:00.0000000
52060	UMBRELLAS		9	2024-12-23 23:50:00.0000000
52061	UMM		3	2024-12-23 23:50:00.0000000
52062	UMUCS		5	2024-12-23 23:50:00.0000000
52063	UNANIMITY		9	2024-12-23 23:50:00.0000000
52064	UNANNOUNCED		11	2024-12-23 23:50:00.0000000
52065	UNANSWERED		10	2024-12-23 23:50:00.0000000
52066	UNANTICIPATED		13	2024-12-23 23:50:00.0000000
52067	UNAPOLOGETIC		12	2024-12-23 23:50:00.0000000
52068	UNAPOLOGETICALLY		16	2024-12-23 23:50:00.0000000
52069	UNASHAMEDLY		11	2024-12-23 23:50:00.0000000
52070	UNASSIMILATED		13	2024-12-23 23:50:00.0000000
52071	UNATTENDED		10	2024-12-23 23:50:00.0000000
52072	UNBLEMISHED		11	2024-12-23 23:50:00.0000000
52073	UNBOXING		8	2024-12-23 23:50:00.0000000
52074	UNBRANDED		9	2024-12-23 23:50:00.0000000
52075	UNBREAK		7	2024-12-23 23:50:00.0000000
52076	UNBRIDGEABLE		12	2024-12-23 23:50:00.0000000
52077	UNBRIDLED		9	2024-12-23 23:50:00.0000000
52078	UNCANNY		7	2024-12-23 23:50:00.0000000
52079	UNCATCHABLE		11	2024-12-23 23:50:00.0000000
52080	UNCHECKED		9	2024-12-23 23:50:00.0000000
52081	UNCLEAN		7	2024-12-23 23:50:00.0000000
52082	UNCONCEALED		11	2024-12-23 23:50:00.0000000
52083	UNCONCERNED		11	2024-12-23 23:50:00.0000000
52084	UNCONFIRMED		11	2024-12-23 23:50:00.0000000
52085	UNCONSCIOUSNESS		15	2024-12-23 23:50:00.0000000
52086	UNCONSTITUTIONAL		16	2024-12-23 23:50:00.0000000
52087	UNCONTROLLABLE		14	2024-12-23 23:50:00.0000000
52088	UNCORK		6	2024-12-23 23:50:00.0000000
52089	UNCORKED		8	2024-12-23 23:50:00.0000000
52090	UNCOUNTED		9	2024-12-23 23:50:00.0000000
52091	UNDA		4	2024-12-23 23:50:00.0000000
52092	UNDAUNTED		9	2024-12-23 23:50:00.0000000
52093	UNDERACHIEVED		13	2024-12-23 23:50:00.0000000
52094	UNDERACHIEVING		14	2024-12-23 23:50:00.0000000
52095	UNDERAGE		8	2024-12-23 23:50:00.0000000
52096	UNDERAGED		9	2024-12-23 23:50:00.0000000
52097	UNDERAPPRECIATED		16	2024-12-23 23:50:00.0000000
52098	UNDERARM		8	2024-12-23 23:50:00.0000000
52099	UNDERBELLY		10	2024-12-23 23:50:00.0000000
52100	UNDERCLASS		10	2024-12-23 23:50:00.0000000
52101	UNDERCURRENT		12	2024-12-23 23:50:00.0000000
52102	UNDERDELIVER		12	2024-12-23 23:50:00.0000000
52103	UNDERDIAGNOSIS		14	2024-12-23 23:50:00.0000000
52104	UNDERDOGS		9	2024-12-23 23:50:00.0000000
52105	UNDERFOOT		9	2024-12-23 23:50:00.0000000
52106	UNDERLINES		10	2024-12-23 23:50:00.0000000
52107	UNDERLINGS		10	2024-12-23 23:50:00.0000000
52108	UNDERMINES		10	2024-12-23 23:50:00.0000000
52109	UNDERPASSES		11	2024-12-23 23:50:00.0000000
52110	UNDERPERFORMING		15	2024-12-23 23:50:00.0000000
52111	UNDERPINNINGS		13	2024-12-23 23:50:00.0000000
52112	UNDERPROTECTING		15	2024-12-23 23:50:00.0000000
52113	UNDERREPRESENTED		16	2024-12-23 23:50:00.0000000
52114	UNDERSCORES		11	2024-12-23 23:50:00.0000000
52115	UNDERSEA		8	2024-12-23 23:50:00.0000000
52116	UNDERSERVED		11	2024-12-23 23:50:00.0000000
52117	UNDERSIDE		9	2024-12-23 23:50:00.0000000
52118	UNDERSIDES		10	2024-12-23 23:50:00.0000000
52119	UNDERSOCIALIZED		15	2024-12-23 23:50:00.0000000
52120	UNDERSTANDINGS		14	2024-12-23 23:50:00.0000000
52121	UNDERSTATED		11	2024-12-23 23:50:00.0000000
52122	UNDERSTUDY		10	2024-12-23 23:50:00.0000000
52123	UNDERTONE		9	2024-12-23 23:50:00.0000000
52124	UNDERWEIGHT		11	2024-12-23 23:50:00.0000000
52125	UNDERWORLD		10	2024-12-23 23:50:00.0000000
52126	UNDESERVED		10	2024-12-23 23:50:00.0000000
52127	UNDIAGNOSED		11	2024-12-23 23:50:00.0000000
52128	UNDISPUTED		10	2024-12-23 23:50:00.0000000
52129	UNDOCUMENTED		12	2024-12-23 23:50:00.0000000
52130	UNDOGMATIC		10	2024-12-23 23:50:00.0000000
52131	UNDOING		7	2024-12-23 23:50:00.0000000
52132	UNDRAFTED		9	2024-12-23 23:50:00.0000000
52133	UNDULANT		8	2024-12-23 23:50:00.0000000
52134	UNEARTHLY		9	2024-12-23 23:50:00.0000000
52135	UNENDURABLE		11	2024-12-23 23:50:00.0000000
52136	UNENVIABLE		10	2024-12-23 23:50:00.0000000
52137	UNETHICAL		9	2024-12-23 23:50:00.0000000
52138	UNEVENLY		8	2024-12-23 23:50:00.0000000
52139	UNEXPLAINABLE		13	2024-12-23 23:50:00.0000000
52140	UNFETTERED		10	2024-12-23 23:50:00.0000000
52141	UNFITTING		9	2024-12-23 23:50:00.0000000
52142	UNFLINCHINGLY		13	2024-12-23 23:50:00.0000000
52143	UNFOLDED		8	2024-12-23 23:50:00.0000000
52144	UNFOLDING		9	2024-12-23 23:50:00.0000000
52145	UNFORCED		8	2024-12-23 23:50:00.0000000
52146	UNFORGIVABLE		12	2024-12-23 23:50:00.0000000
52147	UNFORTUNATES		12	2024-12-23 23:50:00.0000000
52148	UNFRAMED		8	2024-12-23 23:50:00.0000000
52149	UNFREQUENTED		12	2024-12-23 23:50:00.0000000
52150	UNFURLED		8	2024-12-23 23:50:00.0000000
52151	UNGLUED		7	2024-12-23 23:50:00.0000000
52152	UNGUIDED		8	2024-12-23 23:50:00.0000000
52153	UNHEALTHY		9	2024-12-23 23:50:00.0000000
52154	UNHINGED		8	2024-12-23 23:50:00.0000000
52155	UNICORNS		8	2024-12-23 23:50:00.0000000
52156	UNIFY		5	2024-12-23 23:50:00.0000000
52157	UNILATERALISM		13	2024-12-23 23:50:00.0000000
52158	UNILIVERS		9	2024-12-23 23:50:00.0000000
52159	UNIMAGINABLE		12	2024-12-23 23:50:00.0000000
52160	UNIMAGINABLY		12	2024-12-23 23:50:00.0000000
52161	UNINSPIRING		11	2024-12-23 23:50:00.0000000
52162	UNINSURED		9	2024-12-23 23:50:00.0000000
52163	UNIONIZATION		12	2024-12-23 23:50:00.0000000
52164	UNITEDS		7	2024-12-23 23:50:00.0000000
52165	UNIVERSALISM		12	2024-12-23 23:50:00.0000000
52166	UNJUSTIFIED		11	2024-12-23 23:50:00.0000000
52167	UNKNOWINGLY		11	2024-12-23 23:50:00.0000000
52168	UNKNOWNS		8	2024-12-23 23:50:00.0000000
52169	UNLEASED		8	2024-12-23 23:50:00.0000000
52170	UNLEASH		7	2024-12-23 23:50:00.0000000
52171	UNLEASHES		9	2024-12-23 23:50:00.0000000
52172	UNLICENSED		10	2024-12-23 23:50:00.0000000
52173	UNLOCK		6	2024-12-23 23:50:00.0000000
52174	UNLOCKING		9	2024-12-23 23:50:00.0000000
52175	UNLOCKS		7	2024-12-23 23:50:00.0000000
52176	UNMAKING		8	2024-12-23 23:50:00.0000000
52177	UNMANLY		7	2024-12-23 23:50:00.0000000
52178	UNMASK		6	2024-12-23 23:50:00.0000000
52179	UNMASKING		9	2024-12-23 23:50:00.0000000
52180	UNMOORED		8	2024-12-23 23:50:00.0000000
52181	UNMOVING		8	2024-12-23 23:50:00.0000000
52182	UNNERVING		9	2024-12-23 23:50:00.0000000
52183	UNOCCUPIED		10	2024-12-23 23:50:00.0000000
52184	UNOFFICIALLY		12	2024-12-23 23:50:00.0000000
52185	UNPACK		6	2024-12-23 23:50:00.0000000
52186	UNPACKING		9	2024-12-23 23:50:00.0000000
52187	UNPALATABLE		11	2024-12-23 23:50:00.0000000
52188	UNPERTURBED		11	2024-12-23 23:50:00.0000000
52189	UNPICK		6	2024-12-23 23:50:00.0000000
52190	UNPICKING		9	2024-12-23 23:50:00.0000000
52191	UNPLOWED		8	2024-12-23 23:50:00.0000000
52192	UNPLUG		6	2024-12-23 23:50:00.0000000
52193	UNPOLISHED		10	2024-12-23 23:50:00.0000000
52194	UNPREMEDITATED		14	2024-12-23 23:50:00.0000000
52195	UNPROVEN		8	2024-12-23 23:50:00.0000000
52196	UNQUENCHABLE		12	2024-12-23 23:50:00.0000000
52197	UNRAVELED		9	2024-12-23 23:50:00.0000000
52198	UNRAVELING		10	2024-12-23 23:50:00.0000000
52199	UNRAVELLING		11	2024-12-23 23:50:00.0000000
52200	UNREFINED		9	2024-12-23 23:50:00.0000000
52201	UNREGISTERED		12	2024-12-23 23:50:00.0000000
52202	UNREGULATED		11	2024-12-23 23:50:00.0000000
52203	UNRELIABILITY		13	2024-12-23 23:50:00.0000000
52204	UNREPORTED		10	2024-12-23 23:50:00.0000000
52205	UNRESOLVED		10	2024-12-23 23:50:00.0000000
52206	UNREWARDED		10	2024-12-23 23:50:00.0000000
52207	UNRING		6	2024-12-23 23:50:00.0000000
52208	UNRIVALLED		10	2024-12-23 23:50:00.0000000
52209	UNSCATHED		9	2024-12-23 23:50:00.0000000
52210	UNSCRIPTED		10	2024-12-23 23:50:00.0000000
52211	UNSEAT		6	2024-12-23 23:50:00.0000000
52212	UNSEATING		9	2024-12-23 23:50:00.0000000
52213	UNSEATS		7	2024-12-23 23:50:00.0000000
52214	UNSEEMLY		8	2024-12-23 23:50:00.0000000
52215	UNSELFISH		9	2024-12-23 23:50:00.0000000
52216	UNSHACKLE		9	2024-12-23 23:50:00.0000000
52217	UNSHOCKED		9	2024-12-23 23:50:00.0000000
52218	UNSINKABLE		10	2024-12-23 23:50:00.0000000
52219	UNSOELD		7	2024-12-23 23:50:00.0000000
52220	UNSOLVED		8	2024-12-23 23:50:00.0000000
52221	UNSPEAKABLY		11	2024-12-23 23:50:00.0000000
52222	UNSPOKEN		8	2024-12-23 23:50:00.0000000
52223	UNSPOOL		7	2024-12-23 23:50:00.0000000
52224	UNSTOPPABLE		11	2024-12-23 23:50:00.0000000
52225	UNSTRUCTURED		12	2024-12-23 23:50:00.0000000
52226	UNSTUCK		7	2024-12-23 23:50:00.0000000
52227	UNSUBSCRIBING		13	2024-12-23 23:50:00.0000000
52228	UNSUNG		6	2024-12-23 23:50:00.0000000
52229	UNSURPRISED		11	2024-12-23 23:50:00.0000000
52230	UNSUSPECTING		12	2024-12-23 23:50:00.0000000
52231	UNSWERVING		10	2024-12-23 23:50:00.0000000
52232	UNSYMPATHETIC		13	2024-12-23 23:50:00.0000000
52233	UNTAMABLE		9	2024-12-23 23:50:00.0000000
52234	UNTAME		6	2024-12-23 23:50:00.0000000
52235	UNTANGLED		9	2024-12-23 23:50:00.0000000
52236	UNTENABLE		9	2024-12-23 23:50:00.0000000
52237	UNTENDED		8	2024-12-23 23:50:00.0000000
52238	UNTHRIFTY		9	2024-12-23 23:50:00.0000000
52239	UNTIED		6	2024-12-23 23:50:00.0000000
52240	UNTOUCHABLE		11	2024-12-23 23:50:00.0000000
52241	UNTOUCHABLES		12	2024-12-23 23:50:00.0000000
52242	UNTRACEABLE		11	2024-12-23 23:50:00.0000000
52243	UNTRODDEN		9	2024-12-23 23:50:00.0000000
52244	UNTURNED		8	2024-12-23 23:50:00.0000000
52245	UNVACCINATED		12	2024-12-23 23:50:00.0000000
52246	UNVEIL		6	2024-12-23 23:50:00.0000000
52247	UNVEILED		8	2024-12-23 23:50:00.0000000
52248	UNVEXED		7	2024-12-23 23:50:00.0000000
52249	UNWAVERING		10	2024-12-23 23:50:00.0000000
52250	UNWIND		6	2024-12-23 23:50:00.0000000
52251	UNWRITTEN		9	2024-12-23 23:50:00.0000000
52252	UPBEAT		6	2024-12-23 23:50:00.0000000
52253	UPBRINGING		10	2024-12-23 23:50:00.0000000
52254	UPCYCLED		8	2024-12-23 23:50:00.0000000
52255	UPDATING		8	2024-12-23 23:50:00.0000000
52256	UPEND		5	2024-12-23 23:50:00.0000000
52257	UPENDED		7	2024-12-23 23:50:00.0000000
52258	UPENDS		6	2024-12-23 23:50:00.0000000
52259	UPGRADED		8	2024-12-23 23:50:00.0000000
52260	UPHEAVAL		8	2024-12-23 23:50:00.0000000
52261	UPHEAVALS		9	2024-12-23 23:50:00.0000000
52262	UPLIFT		6	2024-12-23 23:50:00.0000000
52263	UPLIFTING		9	2024-12-23 23:50:00.0000000
52264	UPLOAD		6	2024-12-23 23:50:00.0000000
52265	UPPERCUT		8	2024-12-23 23:50:00.0000000
52266	UPPERCUTTING		12	2024-12-23 23:50:00.0000000
52267	UPRISINGS		9	2024-12-23 23:50:00.0000000
52268	UPRIVER		7	2024-12-23 23:50:00.0000000
52269	UPROAR		6	2024-12-23 23:50:00.0000000
52270	UPROOT		6	2024-12-23 23:50:00.0000000
52271	UPSIZE		6	2024-12-23 23:50:00.0000000
52272	UPSTAGE		7	2024-12-23 23:50:00.0000000
52273	UPSTAGED		8	2024-12-23 23:50:00.0000000
52274	UPSTAGING		9	2024-12-23 23:50:00.0000000
52275	UPSTANDING		10	2024-12-23 23:50:00.0000000
52276	UPSTARTS		8	2024-12-23 23:50:00.0000000
52277	UPSTREAM		8	2024-12-23 23:50:00.0000000
52278	UPSWING		7	2024-12-23 23:50:00.0000000
52279	UPTICK		6	2024-12-23 23:50:00.0000000
52280	UPTOWN		6	2024-12-23 23:50:00.0000000
52281	UPTURN		6	2024-12-23 23:50:00.0000000
52282	UPVOTE		6	2024-12-23 23:50:00.0000000
52283	UPVOTES		7	2024-12-23 23:50:00.0000000
52284	URALS		5	2024-12-23 23:50:00.0000000
52285	URBANIZATION		12	2024-12-23 23:50:00.0000000
52286	URBINA		6	2024-12-23 23:50:00.0000000
52287	URIBE		5	2024-12-23 23:50:00.0000000
52288	URIBES		6	2024-12-23 23:50:00.0000000
52289	URINARY		7	2024-12-23 23:50:00.0000000
52290	URINE		5	2024-12-23 23:50:00.0000000
52291	UROA		4	2024-12-23 23:50:00.0000000
52292	URORT		5	2024-12-23 23:50:00.0000000
52293	URQUHART		8	2024-12-23 23:50:00.0000000
52294	URUGUAYS		8	2024-12-23 23:50:00.0000000
52295	USAA		4	2024-12-23 23:50:00.0000000
52296	USABILITY		9	2024-12-23 23:50:00.0000000
52297	USAID		5	2024-12-23 23:50:00.0000000
52298	USAMBARA		8	2024-12-23 23:50:00.0000000
52299	USC		3	2024-12-23 23:50:00.0000000
52300	USCG		4	2024-12-23 23:50:00.0000000
52301	USCS		4	2024-12-23 23:50:00.0000000
52302	USGS		4	2024-12-23 23:50:00.0000000
52303	USHERED		7	2024-12-23 23:50:00.0000000
52304	USHERS		6	2024-12-23 23:50:00.0000000
52305	USMAN		5	2024-12-23 23:50:00.0000000
52306	USMCA		5	2024-12-23 23:50:00.0000000
52307	USS		3	2024-12-23 23:50:00.0000000
52308	USSURI		6	2024-12-23 23:50:00.0000000
52309	USSURIA		7	2024-12-23 23:50:00.0000000
52310	USSURIAN		8	2024-12-23 23:50:00.0000000
52311	USSURIANS		9	2024-12-23 23:50:00.0000000
52312	USURP		5	2024-12-23 23:50:00.0000000
52313	USYK		4	2024-12-23 23:50:00.0000000
52314	USYKS		5	2024-12-23 23:50:00.0000000
52315	UT		2	2024-12-23 23:50:00.0000000
52316	UTAH		4	2024-12-23 23:50:00.0000000
52317	UTD		3	2024-12-23 23:50:00.0000000
52318	UTOPIANS		8	2024-12-23 23:50:00.0000000
52319	UTTAR		5	2024-12-23 23:50:00.0000000
52320	UTTARAKHAND		11	2024-12-23 23:50:00.0000000
52321	UUVS		4	2024-12-23 23:50:00.0000000
52322	UW		2	2024-12-23 23:50:00.0000000
52323	UXO		3	2024-12-23 23:50:00.0000000
52324	UYUNI		5	2024-12-23 23:50:00.0000000
52325	UZALA		5	2024-12-23 23:50:00.0000000
52326	UZBEK		5	2024-12-23 23:50:00.0000000
52327	UZBEKISTAN		10	2024-12-23 23:50:00.0000000
52328	UZBEKISTANS		11	2024-12-23 23:50:00.0000000
52329	UZBEKS		6	2024-12-23 23:50:00.0000000
52330	UZI		3	2024-12-23 23:50:00.0000000
52331	UZIEL		5	2024-12-23 23:50:00.0000000
52332	VACATIONS		9	2024-12-23 23:50:00.0000000
52333	VACCINATE		9	2024-12-23 23:50:00.0000000
52334	VACCINATED		10	2024-12-23 23:50:00.0000000
52335	VACCINATIONS		12	2024-12-23 23:50:00.0000000
52336	VACCINES		8	2024-12-23 23:50:00.0000000
52337	VACCINIA		8	2024-12-23 23:50:00.0000000
52338	VADA		4	2024-12-23 23:50:00.0000000
52339	VAGABOND		8	2024-12-23 23:50:00.0000000
52340	VAGINAL		7	2024-12-23 23:50:00.0000000
52341	VAILE		5	2024-12-23 23:50:00.0000000
52342	VALBENAZINE		11	2024-12-23 23:50:00.0000000
52343	VALE		4	2024-12-23 23:50:00.0000000
52344	VALEDICTORY		11	2024-12-23 23:50:00.0000000
52345	VALENCE		7	2024-12-23 23:50:00.0000000
52346	VALENTINA		9	2024-12-23 23:50:00.0000000
52347	VALENTINER		10	2024-12-23 23:50:00.0000000
52348	VALENTINES		10	2024-12-23 23:50:00.0000000
52349	VALERO		6	2024-12-23 23:50:00.0000000
52350	VALERY		6	2024-12-23 23:50:00.0000000
52351	VALHALLA		8	2024-12-23 23:50:00.0000000
52352	VALIDATE		8	2024-12-23 23:50:00.0000000
52353	VALIEVA		7	2024-12-23 23:50:00.0000000
52354	VALLA		5	2024-12-23 23:50:00.0000000
52355	VALLAS		6	2024-12-23 23:50:00.0000000
52356	VALLE		5	2024-12-23 23:50:00.0000000
52357	VALLES		6	2024-12-23 23:50:00.0000000
52358	VALORIZE		8	2024-12-23 23:50:00.0000000
52359	VALVE		5	2024-12-23 23:50:00.0000000
52360	VANADIUM		8	2024-12-23 23:50:00.0000000
52361	VANDAL		6	2024-12-23 23:50:00.0000000
52362	VANDALISM		9	2024-12-23 23:50:00.0000000
52363	VANDALS		7	2024-12-23 23:50:00.0000000
52364	VANE		4	2024-12-23 23:50:00.0000000
52365	VANEK		5	2024-12-23 23:50:00.0000000
52366	VANGOU		6	2024-12-23 23:50:00.0000000
52367	VANI		4	2024-12-23 23:50:00.0000000
52368	VANITIES		8	2024-12-23 23:50:00.0000000
52369	VANNA		5	2024-12-23 23:50:00.0000000
52370	VANUATU		7	2024-12-23 23:50:00.0000000
52371	VAPING		6	2024-12-23 23:50:00.0000000
52372	VAPORFLY		8	2024-12-23 23:50:00.0000000
52373	VAPORIZING		10	2024-12-23 23:50:00.0000000
52374	VARDY		5	2024-12-23 23:50:00.0000000
52375	VARGAS		6	2024-12-23 23:50:00.0000000
52376	VARSITY		7	2024-12-23 23:50:00.0000000
52377	VARYKINO		8	2024-12-23 23:50:00.0000000
52378	VASCO		5	2024-12-23 23:50:00.0000000
52379	VASILY		6	2024-12-23 23:50:00.0000000
52380	VASWANI		7	2024-12-23 23:50:00.0000000
52381	VAT		3	2024-12-23 23:50:00.0000000
52382	VATICANS		8	2024-12-23 23:50:00.0000000
52383	VAULT		5	2024-12-23 23:50:00.0000000
52384	VAULTED		7	2024-12-23 23:50:00.0000000
52385	VAULTER		7	2024-12-23 23:50:00.0000000
52386	VAULX		5	2024-12-23 23:50:00.0000000
52387	VAUXHALL		8	2024-12-23 23:50:00.0000000
52388	VAX		3	2024-12-23 23:50:00.0000000
52389	VAXXER		6	2024-12-23 23:50:00.0000000
52390	VAXXISM		7	2024-12-23 23:50:00.0000000
52391	VECTOR		6	2024-12-23 23:50:00.0000000
52392	VEDANTAM		8	2024-12-23 23:50:00.0000000
52393	VEDIC		5	2024-12-23 23:50:00.0000000
52394	VEEN		4	2024-12-23 23:50:00.0000000
52395	VEER		4	2024-12-23 23:50:00.0000000
52396	VEGEMITE		8	2024-12-23 23:50:00.0000000
52397	VEGETARIANISM		13	2024-12-23 23:50:00.0000000
52398	VEILED		6	2024-12-23 23:50:00.0000000
52399	VELARDE		7	2024-12-23 23:50:00.0000000
52400	VELIKA		6	2024-12-23 23:50:00.0000000
52401	VELIN		5	2024-12-23 23:50:00.0000000
52402	VELUX		5	2024-12-23 23:50:00.0000000
52403	VELVEETA		8	2024-12-23 23:50:00.0000000
52404	VELVET		6	2024-12-23 23:50:00.0000000
52405	VENALITY		8	2024-12-23 23:50:00.0000000
52406	VENDEE		6	2024-12-23 23:50:00.0000000
52407	VENDETTA		8	2024-12-23 23:50:00.0000000
52408	VENDETTAS		9	2024-12-23 23:50:00.0000000
52409	VENDING		7	2024-12-23 23:50:00.0000000
52410	VENDORS		7	2024-12-23 23:50:00.0000000
52411	VENEER		6	2024-12-23 23:50:00.0000000
52412	VENERATE		8	2024-12-23 23:50:00.0000000
52413	VENERATED		9	2024-12-23 23:50:00.0000000
52414	VENERATES		9	2024-12-23 23:50:00.0000000
52415	VENEZUELA		9	2024-12-23 23:50:00.0000000
52416	VENEZUELAN		10	2024-12-23 23:50:00.0000000
52417	VENEZUELANS		11	2024-12-23 23:50:00.0000000
52418	VENEZUELAS		10	2024-12-23 23:50:00.0000000
52419	VENIUKOV		8	2024-12-23 23:50:00.0000000
52420	VENNING		7	2024-12-23 23:50:00.0000000
52421	VENOMOUS		8	2024-12-23 23:50:00.0000000
52422	VENTER		6	2024-12-23 23:50:00.0000000
52423	VENTILATOR		10	2024-12-23 23:50:00.0000000
52424	VENUGOPAL		9	2024-12-23 23:50:00.0000000
52425	VERBALISATION		13	2024-12-23 23:50:00.0000000
52426	VERDES		6	2024-12-23 23:50:00.0000000
52427	VERDUN		6	2024-12-23 23:50:00.0000000
52428	VERIFIABLY		10	2024-12-23 23:50:00.0000000
52429	VERISMO		7	2024-12-23 23:50:00.0000000
52430	VERMA		5	2024-12-23 23:50:00.0000000
52431	VERNACULARIZE		13	2024-12-23 23:50:00.0000000
52432	VERNE		5	2024-12-23 23:50:00.0000000
52433	VERSACE		7	2024-12-23 23:50:00.0000000
52434	VERSTAPPEN		10	2024-12-23 23:50:00.0000000
52435	VERSTAPPENS		11	2024-12-23 23:50:00.0000000
52436	VERTICALLY		10	2024-12-23 23:50:00.0000000
52437	VERTIGUS		8	2024-12-23 23:50:00.0000000
52438	VERWOERD		8	2024-12-23 23:50:00.0000000
52439	VESCOVO		7	2024-12-23 23:50:00.0000000
52440	VESPUCCI		8	2024-12-23 23:50:00.0000000
52441	VESTAL		6	2024-12-23 23:50:00.0000000
52442	VESUVIUS		8	2024-12-23 23:50:00.0000000
52443	VET		3	2024-12-23 23:50:00.0000000
52444	VETERINARIANS		13	2024-12-23 23:50:00.0000000
52445	VETOED		6	2024-12-23 23:50:00.0000000
52446	VETS		4	2024-12-23 23:50:00.0000000
52447	VETTER		6	2024-12-23 23:50:00.0000000
52448	VFX		3	2024-12-23 23:50:00.0000000
52449	VHFS		4	2024-12-23 23:50:00.0000000
52450	VHS		3	2024-12-23 23:50:00.0000000
52451	VIABILITY		9	2024-12-23 23:50:00.0000000
52452	VIADUCT		7	2024-12-23 23:50:00.0000000
52453	VIAGRA		6	2024-12-23 23:50:00.0000000
52454	VIBES		5	2024-12-23 23:50:00.0000000
52455	VIBRANT		7	2024-12-23 23:50:00.0000000
52456	VIBRATE		7	2024-12-23 23:50:00.0000000
52457	VIBRATING		9	2024-12-23 23:50:00.0000000
52458	VIBRATION		9	2024-12-23 23:50:00.0000000
52459	VICAP		5	2024-12-23 23:50:00.0000000
52460	VICARIOUS		9	2024-12-23 23:50:00.0000000
52461	VICARIOUSLY		11	2024-12-23 23:50:00.0000000
52462	VICENTE		7	2024-12-23 23:50:00.0000000
52463	VICEROY		7	2024-12-23 23:50:00.0000000
52464	VICHY		5	2024-12-23 23:50:00.0000000
52465	VICIOUSLY		9	2024-12-23 23:50:00.0000000
52466	VICTIMHOOD		10	2024-12-23 23:50:00.0000000
52467	VICTIMIZATION		13	2024-12-23 23:50:00.0000000
52468	VICTIMIZED		10	2024-12-23 23:50:00.0000000
52469	VICTORIOUS		10	2024-12-23 23:50:00.0000000
52470	VICTORS		7	2024-12-23 23:50:00.0000000
52471	VIDEO		5	2024-12-23 23:50:00.0000000
52472	VIDEOING		8	2024-12-23 23:50:00.0000000
52473	VIDEOS		6	2024-12-23 23:50:00.0000000
52474	VIDKUN		6	2024-12-23 23:50:00.0000000
52475	VIDOCQ		6	2024-12-23 23:50:00.0000000
